date,store_id,store_region,sku_id,category,our_price,competitor_price,unit_cost,promotion_flag,is_holiday,available_stock,units_sold,stockout_flag
2025-04-16,PG_01,Penang,SKU_025,Household,8.81,9.67,6.28,1,0,52,25,0
2025-04-17,PG_01,Penang,SKU_025,Household,9.42,9.6,6.28,0,0,45,20,0
2025-04-18,PG_01,Penang,SKU_025,Household,9.27,9.73,6.28,0,0,46,28,0
2025-04-19,PG_01,Penang,SKU_025,Household,8.96,9.71,6.28,0,0,33,17,0
2025-04-20,PG_01,Penang,SKU_025,Household,9.56,9.7,6.28,0,0,49,24,0
2025-04-21,PG_01,Penang,SKU_025,Household,9.2,9.75,6.28,0,0,33,14,0
2025-04-22,PG_01,Penang,SKU_025,Household,9.39,9.83,6.28,0,0,44,13,0
2025-04-23,PG_01,Penang,SKU_025,Household,9.53,9.84,6.28,0,0,31,31,1
2025-04-24,PG_01,Penang,SKU_025,Household,8.14,9.82,6.28,1,0,42,30,0
2025-04-25,PG_01,Penang,SKU_025,Household,8.38,9.78,6.28,0,0,34,28,0
2025-04-26,PG_01,Penang,SKU_025,Household,8.49,9.75,6.28,0,0,38,20,0
2025-04-27,PG_01,Penang,SKU_025,Household,8.56,9.71,6.28,0,0,43,14,0
2025-04-28,PG_01,Penang,SKU_025,Household,9.04,9.79,6.28,0,0,34,25,0
2025-04-29,PG_01,Penang,SKU_025,Household,7.93,9.93,6.28,1,0,54,42,0
2025-04-30,PG_01,Penang,SKU_025,Household,8.63,9.92,6.28,0,0,45,25,0
2025-05-01,PG_01,Penang,SKU_025,Household,8.82,10.14,6.28,0,0,44,17,0
2025-05-02,PG_01,Penang,SKU_025,Household,9.03,10.38,6.28,0,0,28,18,0
2025-05-03,PG_01,Penang,SKU_025,Household,9.23,10.36,6.28,0,0,40,40,1
2025-05-04,PG_01,Penang,SKU_025,Household,9.74,10.32,6.28,0,0,20,17,0
2025-05-05,PG_01,Penang,SKU_025,Household,9.89,10.4,6.28,0,0,26,8,0
2025-05-06,PG_01,Penang,SKU_025,Household,9.15,10.51,6.28,0,0,25,7,0
2025-05-07,PG_01,Penang,SKU_025,Household,9.18,10.55,6.28,0,0,24,24,1
2025-05-08,PG_01,Penang,SKU_025,Household,9.72,10.66,6.28,0,0,49,14,0
2025-05-09,PG_01,Penang,SKU_025,Household,9.96,10.7,6.28,0,0,29,21,0
2025-05-10,PG_01,Penang,SKU_025,Household,10.16,10.58,6.28,0,0,35,12,0
2025-05-11,PG_01,Penang,SKU_025,Household,9.28,10.71,6.28,0,0,44,18,0
2025-05-12,PG_01,Penang,SKU_025,Household,9.74,10.8,6.28,0,0,32,11,0
2025-05-13,PG_01,Penang,SKU_025,Household,10.22,10.91,6.28,0,0,40,16,0
2025-05-14,PG_01,Penang,SKU_025,Household,10.56,10.95,6.28,0,0,28,14,0
2025-05-15,PG_01,Penang,SKU_025,Household,10.54,10.94,6.28,0,0,30,13,0
2025-05-16,PG_01,Penang,SKU_025,Household,10.22,11.07,6.28,0,0,33,25,0
2025-05-17,PG_01,Penang,SKU_025,Household,10.57,10.92,6.28,0,0,22,22,1
2025-05-18,PG_01,Penang,SKU_025,Household,9.95,11.06,6.28,0,0,34,19,0
2025-05-19,PG_01,Penang,SKU_025,Household,9.96,10.99,6.28,0,0,56,16,0
2025-05-20,PG_01,Penang,SKU_025,Household,10.99,11.04,6.28,0,0,22,13,0
2025-05-21,PG_01,Penang,SKU_025,Household,10.84,11.05,6.28,0,0,18,17,0
2025-05-22,PG_01,Penang,SKU_025,Household,10.61,11.07,6.28,0,0,25,15,0
2025-05-23,PG_01,Penang,SKU_025,Household,9.27,11.35,6.28,1,0,52,20,0
2025-05-24,PG_01,Penang,SKU_025,Household,9.94,11.13,6.28,0,0,21,14,0
2025-05-25,PG_01,Penang,SKU_025,Household,10.19,11.11,6.28,0,0,37,9,0
2025-05-26,PG_01,Penang,SKU_025,Household,10.0,10.96,6.28,0,0,26,24,0
2025-05-27,PG_01,Penang,SKU_025,Household,10.22,10.99,6.28,0,0,39,20,0
2025-05-28,PG_01,Penang,SKU_025,Household,9.6,10.9,6.28,0,0,24,13,0
2025-05-29,PG_01,Penang,SKU_025,Household,10.04,10.96,6.28,0,0,20,16,0
2025-05-30,PG_01,Penang,SKU_025,Household,10.1,10.92,6.28,0,0,41,27,0
2025-05-31,PG_01,Penang,SKU_025,Household,10.44,10.84,6.28,0,0,24,24,1
2025-06-01,PG_01,Penang,SKU_025,Household,9.85,10.78,6.28,0,0,33,22,0
2025-06-02,PG_01,Penang,SKU_025,Household,9.72,10.7,6.28,0,0,42,16,0
2025-06-03,PG_01,Penang,SKU_025,Household,9.84,10.79,6.28,0,0,36,12,0
2025-06-04,PG_01,Penang,SKU_025,Household,11.03,10.85,6.28,0,0,37,16,0
2025-06-05,PG_01,Penang,SKU_025,Household,10.08,10.98,6.28,0,0,23,23,1
2025-06-06,PG_01,Penang,SKU_025,Household,9.26,10.95,6.28,1,0,69,19,0
2025-06-07,PG_01,Penang,SKU_025,Household,9.48,10.94,6.28,0,0,33,26,0
2025-06-08,PG_01,Penang,SKU_025,Household,10.12,11.14,6.28,0,0,24,23,0
2025-06-09,PG_01,Penang,SKU_025,Household,10.74,11.06,6.28,0,0,25,22,0
2025-06-10,PG_01,Penang,SKU_025,Household,10.89,11.09,6.28,0,0,41,11,0
2025-06-11,PG_01,Penang,SKU_025,Household,9.83,10.94,6.28,0,0,19,17,0
2025-06-12,PG_01,Penang,SKU_025,Household,10.05,10.77,6.28,0,0,26,11,0
2025-06-13,PG_01,Penang,SKU_025,Household,9.82,10.88,6.28,0,0,25,18,0
2025-06-14,PG_01,Penang,SKU_025,Household,9.17,10.76,6.28,1,0,73,33,0
2025-06-15,PG_01,Penang,SKU_025,Household,9.53,10.58,6.28,0,0,47,18,0
2025-06-16,PG_01,Penang,SKU_025,Household,9.79,10.5,6.28,0,0,31,10,0
2025-06-17,PG_01,Penang,SKU_025,Household,10.49,10.57,6.28,0,0,25,16,0
2025-06-18,PG_01,Penang,SKU_025,Household,9.97,10.31,6.28,0,0,30,9,0
2025-06-19,PG_01,Penang,SKU_025,Household,10.3,10.27,6.28,0,0,35,10,0
2025-06-20,PG_01,Penang,SKU_025,Household,10.11,10.07,6.28,0,0,42,15,0
2025-06-21,PG_01,Penang,SKU_025,Household,9.37,10.01,6.28,0,0,28,15,0
2025-06-22,PG_01,Penang,SKU_025,Household,9.91,10.1,6.28,0,0,19,18,0
2025-06-23,PG_01,Penang,SKU_025,Household,9.73,10.15,6.28,0,0,48,23,0
2025-06-24,PG_01,Penang,SKU_025,Household,9.08,9.98,6.28,0,0,43,17,0
2025-06-25,PG_01,Penang,SKU_025,Household,8.15,9.97,6.28,1,0,74,44,0
2025-06-26,PG_01,Penang,SKU_025,Household,8.62,9.9,6.28,0,0,44,9,0
2025-06-27,PG_01,Penang,SKU_025,Household,9.69,9.75,6.28,0,0,44,22,0
2025-06-28,PG_01,Penang,SKU_025,Household,9.53,9.88,6.28,0,0,22,22,1
2025-06-29,PG_01,Penang,SKU_025,Household,9.61,9.94,6.28,0,0,40,28,0
2025-06-30,PG_01,Penang,SKU_025,Household,10.05,9.75,6.28,0,0,32,13,0
2025-07-01,PG_01,Penang,SKU_025,Household,10.16,9.77,6.28,0,0,24,15,0
2025-07-02,PG_01,Penang,SKU_025,Household,10.32,9.97,6.28,0,0,40,15,0
2025-07-03,PG_01,Penang,SKU_025,Household,9.66,9.89,6.28,0,0,28,22,0
2025-07-04,PG_01,Penang,SKU_025,Household,9.45,9.8,6.28,0,0,33,14,0
2025-07-05,PG_01,Penang,SKU_025,Household,9.51,9.77,6.28,0,0,43,27,0
2025-07-06,PG_01,Penang,SKU_025,Household,9.33,9.71,6.28,0,0,30,23,0
2025-07-07,PG_01,Penang,SKU_025,Household,9.14,9.74,6.28,0,0,27,19,0
2025-07-08,PG_01,Penang,SKU_025,Household,8.82,9.83,6.28,0,0,40,21,0
2025-07-09,PG_01,Penang,SKU_025,Household,9.32,9.77,6.28,0,0,19,19,1
2025-07-10,PG_01,Penang,SKU_025,Household,9.56,9.68,6.28,0,0,33,18,0
2025-07-11,PG_01,Penang,SKU_025,Household,9.4,9.6,6.28,0,0,37,17,0
2025-07-12,PG_01,Penang,SKU_025,Household,9.02,9.5,6.28,0,0,47,34,0
2025-07-13,PG_01,Penang,SKU_025,Household,8.28,9.41,6.28,0,0,28,28,1
2025-07-14,PG_01,Penang,SKU_025,Household,8.49,9.34,6.28,0,0,43,22,0
2025-07-15,PG_01,Penang,SKU_025,Household,8.64,9.37,6.28,0,0,28,12,0
2025-07-16,PG_01,Penang,SKU_025,Household,8.65,9.3,6.28,0,0,45,13,0
2025-07-17,PG_01,Penang,SKU_025,Household,7.46,9.29,6.28,1,0,51,26,0
2025-07-18,PG_01,Penang,SKU_025,Household,8.4,9.33,6.28,0,0,32,19,0
2025-07-19,PG_01,Penang,SKU_025,Household,8.84,9.28,6.28,0,0,55,18,0
2025-07-20,PG_01,Penang,SKU_025,Household,8.97,9.16,6.28,0,0,29,21,0
2025-07-21,PG_01,Penang,SKU_025,Household,9.26,9.05,6.28,0,0,28,16,0
2025-07-22,PG_01,Penang,SKU_025,Household,9.63,8.85,6.28,0,0,28,18,0
2025-07-23,PG_01,Penang,SKU_025,Household,8.99,8.97,6.28,0,0,39,13,0
2025-07-24,PG_01,Penang,SKU_025,Household,8.86,9.03,6.28,0,0,44,18,0
2025-07-25,PG_01,Penang,SKU_025,Household,8.58,9.13,6.28,0,0,22,22,1
2025-07-26,PG_01,Penang,SKU_025,Household,9.18,9.01,6.28,0,0,37,27,0
2025-07-27,PG_01,Penang,SKU_025,Household,8.75,8.94,6.28,0,0,46,20,0
2025-07-28,PG_01,Penang,SKU_025,Household,8.4,8.87,6.28,0,0,37,17,0
2025-07-29,PG_01,Penang,SKU_025,Household,8.68,8.76,6.28,0,0,31,22,0
2025-07-30,PG_01,Penang,SKU_025,Household,8.98,8.83,6.28,0,0,34,14,0
2025-07-31,PG_01,Penang,SKU_025,Household,9.22,8.93,6.28,0,0,36,13,0
2025-08-01,PG_01,Penang,SKU_025,Household,8.99,8.89,6.28,0,0,20,20,1
2025-08-02,PG_01,Penang,SKU_025,Household,8.67,8.8,6.28,0,0,29,29,1
2025-08-03,PG_01,Penang,SKU_025,Household,8.84,8.84,6.28,0,0,42,8,0
2025-08-04,PG_01,Penang,SKU_025,Household,8.89,8.92,6.28,0,0,36,19,0
2025-08-05,PG_01,Penang,SKU_025,Household,8.98,8.95,6.28,0,0,43,6,0
2025-08-06,PG_01,Penang,SKU_025,Household,8.13,8.97,6.28,0,0,36,17,0
2025-08-07,PG_01,Penang,SKU_025,Household,8.84,9.04,6.28,0,0,32,19,0
2025-08-08,PG_01,Penang,SKU_025,Household,8.14,8.83,6.28,1,0,46,22,0
2025-08-09,PG_01,Penang,SKU_025,Household,8.12,8.68,6.28,0,0,44,17,0
2025-08-10,PG_01,Penang,SKU_025,Household,8.73,8.62,6.28,0,0,52,23,0
2025-08-11,PG_01,Penang,SKU_025,Household,8.65,8.56,6.28,0,0,38,14,0
2025-08-12,PG_01,Penang,SKU_025,Household,8.82,8.42,6.28,0,0,23,13,0
2025-08-13,PG_01,Penang,SKU_025,Household,8.51,8.47,6.28,0,0,16,16,1
2025-08-14,PG_01,Penang,SKU_025,Household,8.36,8.4,6.28,0,0,31,11,0
2025-08-15,PG_01,Penang,SKU_025,Household,8.77,8.66,6.28,0,0,8,8,1
2025-08-16,PG_01,Penang,SKU_025,Household,8.33,8.65,6.28,0,0,52,29,0
2025-08-17,PG_01,Penang,SKU_025,Household,8.48,8.67,6.28,0,0,25,17,0
2025-08-18,PG_01,Penang,SKU_025,Household,8.56,8.59,6.28,0,0,26,19,0
2025-08-19,PG_01,Penang,SKU_025,Household,8.12,8.7,6.28,1,0,24,24,1
2025-08-20,PG_01,Penang,SKU_025,Household,8.8,8.67,6.28,0,0,50,23,0
2025-08-21,PG_01,Penang,SKU_025,Household,8.29,8.6,6.28,0,0,53,14,0
2025-08-22,PG_01,Penang,SKU_025,Household,7.6,8.53,6.28,1,0,54,29,0
2025-08-23,PG_01,Penang,SKU_025,Household,8.2,8.44,6.28,0,0,42,34,0
2025-08-24,PG_01,Penang,SKU_025,Household,9.27,8.27,6.28,0,0,8,8,1
2025-08-25,PG_01,Penang,SKU_025,Household,9.15,8.21,6.28,0,0,36,19,0
2025-08-26,PG_01,Penang,SKU_025,Household,8.79,8.19,6.28,0,0,38,23,0
2025-08-27,PG_01,Penang,SKU_025,Household,8.76,8.08,6.28,0,0,24,24,1
2025-08-28,PG_01,Penang,SKU_025,Household,9.47,8.06,6.28,0,0,31,14,0
2025-08-29,PG_01,Penang,SKU_025,Household,8.88,7.84,6.28,0,0,27,2,0
2025-08-30,PG_01,Penang,SKU_025,Household,8.5,7.8,6.28,0,0,24,20,0
2025-08-31,PG_01,Penang,SKU_025,Household,8.33,7.78,6.28,0,0,33,13,0
2025-09-01,PG_01,Penang,SKU_025,Household,8.49,7.93,6.28,0,0,38,27,0
2025-09-02,PG_01,Penang,SKU_025,Household,8.25,8.04,6.28,0,0,33,16,0
2025-09-03,PG_01,Penang,SKU_025,Household,8.05,8.07,6.28,0,0,33,26,0
2025-09-04,PG_01,Penang,SKU_025,Household,8.47,7.98,6.28,0,0,8,8,1
2025-09-05,PG_01,Penang,SKU_025,Household,8.59,7.92,6.28,0,0,32,11,0
2025-09-06,PG_01,Penang,SKU_025,Household,8.27,7.97,6.28,0,0,37,17,0
2025-09-07,PG_01,Penang,SKU_025,Household,7.73,8.04,6.28,1,0,41,20,0
2025-09-08,PG_01,Penang,SKU_025,Household,8.03,8.08,6.28,0,0,22,16,0
2025-09-09,PG_01,Penang,SKU_025,Household,8.47,8.18,6.28,0,0,31,15,0
2025-09-10,PG_01,Penang,SKU_025,Household,8.81,8.3,6.28,0,0,20,12,0
2025-09-11,PG_01,Penang,SKU_025,Household,9.01,8.37,6.28,0,0,41,19,0
2025-09-12,PG_01,Penang,SKU_025,Household,9.05,8.56,6.28,0,0,35,11,0
2025-09-13,PG_01,Penang,SKU_025,Household,8.99,8.54,6.28,0,0,38,9,0
2025-09-14,PG_01,Penang,SKU_025,Household,9.1,8.3,6.28,0,0,24,12,0
2025-09-15,PG_01,Penang,SKU_025,Household,8.13,8.4,6.28,1,0,23,21,0
2025-09-16,PG_01,Penang,SKU_025,Household,8.35,8.39,6.28,0,0,27,17,0
2025-09-17,PG_01,Penang,SKU_025,Household,9.15,8.34,6.28,0,0,21,12,0
2025-09-18,PG_01,Penang,SKU_025,Household,9.34,8.34,6.28,0,0,17,17,1
2025-09-19,PG_01,Penang,SKU_025,Household,8.82,8.46,6.28,0,0,37,30,0
2025-09-20,PG_01,Penang,SKU_025,Household,8.75,8.3,6.28,0,0,54,20,0
2025-09-21,PG_01,Penang,SKU_025,Household,7.38,8.38,6.28,1,0,52,29,0
2025-09-22,PG_01,Penang,SKU_025,Household,7.57,8.26,6.28,0,0,46,16,0
2025-09-23,PG_01,Penang,SKU_025,Household,8.06,8.15,6.28,0,0,41,21,0
2025-09-24,PG_01,Penang,SKU_025,Household,8.15,8.14,6.28,0,0,23,14,0
2025-09-25,PG_01,Penang,SKU_025,Household,8.02,8.09,6.28,0,0,42,21,0
2025-09-26,PG_01,Penang,SKU_025,Household,8.55,7.99,6.28,0,0,51,8,0
2025-09-27,PG_01,Penang,SKU_025,Household,8.51,7.92,6.28,0,0,37,18,0
2025-09-28,PG_01,Penang,SKU_025,Household,7.74,7.93,6.28,1,0,67,34,0
2025-09-29,PG_01,Penang,SKU_025,Household,7.89,8.07,6.28,0,0,20,16,0
2025-09-30,PG_01,Penang,SKU_025,Household,7.63,8.12,6.28,0,0,34,15,0
2025-10-01,PG_01,Penang,SKU_025,Household,7.67,8.23,6.28,0,0,44,14,0
2025-10-02,PG_01,Penang,SKU_025,Household,7.58,8.18,6.28,0,0,36,20,0
2025-10-03,PG_01,Penang,SKU_025,Household,7.64,8.12,6.28,0,0,24,24,1
2025-10-04,PG_01,Penang,SKU_025,Household,8.15,8.13,6.28,0,0,23,23,1
2025-10-05,PG_01,Penang,SKU_025,Household,7.98,8.25,6.28,0,0,40,14,0
2025-10-06,PG_01,Penang,SKU_025,Household,7.033600000000001,8.12,6.28,1,0,56,25,0
2025-10-07,PG_01,Penang,SKU_025,Household,7.38,8.3,6.28,0,0,42,24,0
2025-10-08,PG_01,Penang,SKU_025,Household,7.85,8.36,6.28,0,0,45,16,0
2025-10-09,PG_01,Penang,SKU_025,Household,8.55,8.4,6.28,0,0,10,10,1
2025-10-10,PG_01,Penang,SKU_025,Household,9.16,8.35,6.28,0,0,22,17,0
2025-10-11,PG_01,Penang,SKU_025,Household,8.53,8.2,6.28,0,0,42,33,0
2025-10-12,PG_01,Penang,SKU_025,Household,8.71,8.24,6.28,0,0,23,16,0
2025-10-13,PG_01,Penang,SKU_025,Household,9.03,8.21,6.28,0,0,32,18,0
2025-10-14,PG_01,Penang,SKU_025,Household,9.24,8.34,6.28,0,0,27,12,0
2025-10-15,PG_01,Penang,SKU_025,Household,8.97,8.3,6.28,0,0,27,12,0
2025-10-16,PG_01,Penang,SKU_025,Household,8.97,8.39,6.28,0,0,19,11,0
2025-10-17,PG_01,Penang,SKU_025,Household,9.0,8.46,6.28,0,0,8,8,1
2025-10-18,PG_01,Penang,SKU_025,Household,7.65,8.35,6.28,1,0,49,34,0
2025-10-19,PG_01,Penang,SKU_025,Household,8.2,8.29,6.28,0,0,36,36,1
2025-10-20,PG_01,Penang,SKU_025,Household,8.28,8.45,6.28,0,0,42,16,0
2025-10-21,PG_01,Penang,SKU_025,Household,8.61,8.42,6.28,0,0,25,17,0
2025-10-22,PG_01,Penang,SKU_025,Household,9.38,8.53,6.28,0,0,26,23,0
2025-10-23,PG_01,Penang,SKU_025,Household,9.62,8.59,6.28,0,0,21,21,1
2025-10-24,PG_01,Penang,SKU_025,Household,9.13,8.6,6.28,0,0,14,14,1
2025-10-25,PG_01,Penang,SKU_025,Household,8.74,8.43,6.28,0,0,38,18,0
2025-10-26,PG_01,Penang,SKU_025,Household,8.53,8.46,6.28,0,0,23,15,0
2025-10-27,PG_01,Penang,SKU_025,Household,9.2,8.49,6.28,0,0,31,13,0
2025-10-28,PG_01,Penang,SKU_025,Household,9.33,8.47,6.28,0,0,21,15,0
2025-10-29,PG_01,Penang,SKU_025,Household,9.23,8.68,6.28,0,0,27,24,0
2025-10-30,PG_01,Penang,SKU_025,Household,8.85,8.6,6.28,0,0,46,16,0
2025-10-31,PG_01,Penang,SKU_025,Household,8.12,8.5,6.28,1,0,31,26,0
2025-11-01,PG_01,Penang,SKU_025,Household,8.82,8.59,6.28,0,0,35,12,0
2025-11-02,PG_01,Penang,SKU_025,Household,8.52,8.56,6.28,0,0,23,23,1
2025-11-03,PG_01,Penang,SKU_025,Household,8.65,8.65,6.28,0,0,31,12,0
2025-11-04,PG_01,Penang,SKU_025,Household,8.77,8.75,6.28,0,0,40,12,0
2025-11-05,PG_01,Penang,SKU_025,Household,7.55,8.85,6.28,1,0,66,13,0
2025-11-06,PG_01,Penang,SKU_025,Household,8.78,8.95,6.28,0,0,8,8,1
2025-11-07,PG_01,Penang,SKU_025,Household,8.46,8.77,6.28,0,0,44,12,0
2025-11-08,PG_01,Penang,SKU_025,Household,8.62,8.86,6.28,0,0,46,15,0
2025-11-09,PG_01,Penang,SKU_025,Household,8.52,8.83,6.28,0,0,23,15,0
2025-11-10,PG_01,Penang,SKU_025,Household,8.41,8.83,6.28,0,0,31,15,0
2025-11-11,PG_01,Penang,SKU_025,Household,8.84,8.79,6.28,0,0,18,18,1
2025-11-12,PG_01,Penang,SKU_025,Household,8.46,8.67,6.28,0,0,26,22,0
2025-11-13,PG_01,Penang,SKU_025,Household,8.3,8.59,6.28,0,0,40,26,0
2025-11-14,PG_01,Penang,SKU_025,Household,8.43,8.6,6.28,0,0,35,20,0
2025-11-15,PG_01,Penang,SKU_025,Household,8.09,8.52,6.28,0,0,24,24,1
2025-11-16,PG_01,Penang,SKU_025,Household,8.03,8.58,6.28,0,0,41,38,0
2025-11-17,PG_01,Penang,SKU_025,Household,8.43,8.65,6.28,0,0,27,14,0
2025-11-18,PG_01,Penang,SKU_025,Household,8.77,8.62,6.28,0,0,22,15,0
2025-11-19,PG_01,Penang,SKU_025,Household,9.42,8.75,6.28,0,0,24,7,0
2025-11-20,PG_01,Penang,SKU_025,Household,9.01,8.68,6.28,0,0,37,20,0
2025-11-21,PG_01,Penang,SKU_025,Household,8.67,8.52,6.28,0,0,38,14,0
2025-11-22,PG_01,Penang,SKU_025,Household,9.35,8.48,6.28,0,0,14,14,1
2025-11-23,PG_01,Penang,SKU_025,Household,8.49,8.48,6.28,0,0,33,11,0
2025-11-24,PG_01,Penang,SKU_025,Household,7.49,8.58,6.28,1,0,53,32,0
2025-11-25,PG_01,Penang,SKU_025,Household,7.46,8.71,6.28,0,0,39,19,0
2025-11-26,PG_01,Penang,SKU_025,Household,7.033600000000001,8.87,6.28,1,0,50,39,0
2025-11-27,PG_01,Penang,SKU_025,Household,8.35,8.76,6.28,0,0,33,29,0
2025-11-28,PG_01,Penang,SKU_025,Household,8.18,8.64,6.28,0,0,29,20,0
2025-11-29,PG_01,Penang,SKU_025,Household,8.74,8.45,6.28,0,0,38,15,0
2025-11-30,PG_01,Penang,SKU_025,Household,8.84,8.42,6.28,0,0,32,13,0
2025-12-01,PG_01,Penang,SKU_025,Household,9.02,8.24,6.28,0,0,23,14,0
2025-12-02,PG_01,Penang,SKU_025,Household,8.88,8.12,6.28,0,0,28,11,0
2025-12-03,PG_01,Penang,SKU_025,Household,8.37,8.2,6.28,0,0,31,17,0
2025-12-04,PG_01,Penang,SKU_025,Household,8.28,8.21,6.28,0,0,31,29,0
2025-12-05,PG_01,Penang,SKU_025,Household,8.04,8.27,6.28,0,0,33,33,1
2025-12-06,PG_01,Penang,SKU_025,Household,8.68,8.11,6.28,0,0,14,14,1
2025-12-07,PG_01,Penang,SKU_025,Household,8.91,8.13,6.28,0,0,37,12,0
2025-12-08,PG_01,Penang,SKU_025,Household,8.32,8.23,6.28,0,0,49,17,0
2025-12-09,PG_01,Penang,SKU_025,Household,8.15,8.32,6.28,0,0,40,17,0
2025-12-10,PG_01,Penang,SKU_025,Household,8.75,8.28,6.28,0,0,30,24,0
2025-12-11,PG_01,Penang,SKU_025,Household,8.6,8.18,6.28,0,0,34,18,0
2025-12-12,PG_01,Penang,SKU_025,Household,8.34,8.06,6.28,0,0,35,14,0
2025-12-13,PG_01,Penang,SKU_025,Household,8.64,8.0,6.28,0,0,46,19,0
2025-12-14,PG_01,Penang,SKU_025,Household,8.52,8.03,6.28,0,0,53,12,0
2025-12-15,PG_01,Penang,SKU_025,Household,8.3,8.01,6.28,0,0,25,25,1
2025-12-16,PG_01,Penang,SKU_025,Household,8.18,8.15,6.28,0,0,37,17,0
2025-12-17,PG_01,Penang,SKU_025,Household,8.09,8.11,6.28,0,0,25,25,1
2025-12-18,PG_01,Penang,SKU_025,Household,8.31,8.1,6.28,0,0,42,16,0
2025-12-19,PG_01,Penang,SKU_025,Household,8.76,8.05,6.28,0,0,25,22,0
2025-12-20,PG_01,Penang,SKU_025,Household,8.08,8.08,6.28,0,1,64,28,0
2025-12-21,PG_01,Penang,SKU_025,Household,8.67,8.19,6.28,0,1,41,23,0
2025-12-22,PG_01,Penang,SKU_025,Household,7.2,8.19,6.28,1,1,63,23,0
2025-12-23,PG_01,Penang,SKU_025,Household,8.34,8.21,6.28,0,1,13,13,1
2025-12-24,PG_01,Penang,SKU_025,Household,8.33,8.15,6.28,0,1,24,21,0
2025-12-25,PG_01,Penang,SKU_025,Household,8.77,8.03,6.28,0,1,50,26,0
2025-12-26,PG_01,Penang,SKU_025,Household,8.46,7.94,6.28,0,1,44,44,1
2025-12-27,PG_01,Penang,SKU_025,Household,8.32,7.81,6.28,0,1,47,33,0
2025-12-28,PG_01,Penang,SKU_025,Household,8.62,7.87,6.28,0,1,37,32,0
2025-12-29,PG_01,Penang,SKU_025,Household,8.51,7.79,6.28,0,1,48,19,0
2025-12-30,PG_01,Penang,SKU_025,Household,8.68,7.88,6.28,0,1,21,21,1
2024-01-01,JHR_01,Johor,SKU_025,Household,9.73,9.03,6.28,0,1,34,21,0
2024-01-02,JHR_01,Johor,SKU_025,Household,9.72,9.05,6.28,0,1,41,21,0
2024-01-03,JHR_01,Johor,SKU_025,Household,9.55,8.93,6.28,0,1,43,24,0
2024-01-04,JHR_01,Johor,SKU_025,Household,10.02,9.06,6.28,0,1,40,18,0
2024-01-05,JHR_01,Johor,SKU_025,Household,9.21,9.15,6.28,0,0,61,13,0
2024-01-06,JHR_01,Johor,SKU_025,Household,9.13,9.26,6.28,0,0,36,13,0
2024-01-07,JHR_01,Johor,SKU_025,Household,9.07,9.27,6.28,0,0,16,16,1
2024-01-08,JHR_01,Johor,SKU_025,Household,9.53,9.36,6.28,0,0,28,10,0
2024-01-09,JHR_01,Johor,SKU_025,Household,9.03,9.31,6.28,0,0,38,30,0
2024-01-10,JHR_01,Johor,SKU_025,Household,9.24,9.27,6.28,0,0,42,13,0
2024-01-11,JHR_01,Johor,SKU_025,Household,7.93,9.3,6.28,1,0,56,30,0
2024-01-12,JHR_01,Johor,SKU_025,Household,7.56,9.26,6.28,1,0,80,42,0
2024-01-13,JHR_01,Johor,SKU_025,Household,8.32,9.28,6.28,0,0,33,26,0
2024-01-14,JHR_01,Johor,SKU_025,Household,8.54,9.24,6.28,0,0,57,32,0
2024-01-15,JHR_01,Johor,SKU_025,Household,8.82,9.34,6.28,0,0,27,15,0
2024-01-16,JHR_01,Johor,SKU_025,Household,8.72,9.32,6.28,0,0,28,11,0
2024-01-17,JHR_01,Johor,SKU_025,Household,7.85,9.25,6.28,1,0,57,24,0
2024-01-18,JHR_01,Johor,SKU_025,Household,8.33,9.31,6.28,0,0,42,20,0
2024-01-19,JHR_01,Johor,SKU_025,Household,9.3,9.29,6.28,0,0,50,28,0
2024-01-20,JHR_01,Johor,SKU_025,Household,9.52,9.44,6.28,0,0,51,17,0
2024-01-21,JHR_01,Johor,SKU_025,Household,9.4,9.56,6.28,0,0,44,27,0
2024-01-22,JHR_01,Johor,SKU_025,Household,9.41,9.67,6.28,0,0,27,25,0
2024-01-23,JHR_01,Johor,SKU_025,Household,8.51,9.74,6.28,1,0,43,29,0
2024-01-24,JHR_01,Johor,SKU_025,Household,8.98,9.7,6.28,0,0,28,26,0
2024-01-25,JHR_01,Johor,SKU_025,Household,9.34,9.79,6.28,0,0,57,31,0
2024-01-26,JHR_01,Johor,SKU_025,Household,9.79,9.83,6.28,0,0,44,15,0
2024-01-27,JHR_01,Johor,SKU_025,Household,10.5,9.84,6.28,0,0,43,16,0
2024-01-28,JHR_01,Johor,SKU_025,Household,8.91,9.96,6.28,1,0,58,36,0
2024-01-29,JHR_01,Johor,SKU_025,Household,9.03,10.06,6.28,0,0,24,24,1
2024-01-30,JHR_01,Johor,SKU_025,Household,9.33,10.09,6.28,0,0,12,12,1
2024-01-31,JHR_01,Johor,SKU_025,Household,10.02,10.23,6.28,0,0,8,8,1
2024-02-01,JHR_01,Johor,SKU_025,Household,8.97,10.23,6.28,1,1,65,45,0
2024-02-02,JHR_01,Johor,SKU_025,Household,8.07,10.25,6.28,1,1,80,49,0
2024-02-03,JHR_01,Johor,SKU_025,Household,8.75,10.21,6.28,0,1,59,38,0
2024-02-04,JHR_01,Johor,SKU_025,Household,9.6,10.02,6.28,0,1,32,21,0
2024-02-05,JHR_01,Johor,SKU_025,Household,9.63,9.94,6.28,0,0,39,11,0
